codigo_IBGE;hospital_rate
431033;0,044738154
261320;0,034226787
313950;0,03867181
430680;0,04629942
292110;0,039440791
431530;0,044365925
230200;0,039899329
520890;0,041697389
260560;0,03959491
292595;0,037196746
261080;0,034129743
420670;0,038367098
290890;0,035664816
290820;0,033607962
510630;0,03150039
230300;0,033373577
230890;0,031172681
293150;0,030870602
311420;0,038035079
290080;0,031785458
240780;0,033574984
230195;0,033469028
520013;0,033814849
350275;0,030610871
510140;0,025788301
292620;0,033788451
211170;0,029989852
291610;0,034022368
352970;0,036862058
292240;0,036556031
353530;0,046339699
520540;0,040136877
270260;0,031050882
231150;0,033699211
411730;0,036906714
170700;0,028713945
260540;0,036192463
210020;0,031806467
280140;0,034764953
410050;0,043756404
510350;0,030697631
290690;0,032680325
354000;0,04223748
261040;0,033546627
211223;0,033055971
210270;0,027328442
522020;0,037029109
500220;0,032989735
130014;0,025413009
160053;0,02305221
500290;0,042656309
140020;0,024411828
330150;0,041793645
500600;0,028199289
231380;0,031155308
520130;0,037896345
250910;0,03964336
250300;0,028008957
292320;0,038996037
500800;0,037459908
330515;0,037086009
330560;0,036645323
311050;0,03843522
313350;0,047238526
292340;0,035060798
352740;0,043095947
320420;0,036680419
431820;0,040960612
520970;0,035231589
260450;0,034862577
270210;0,028760802
291210;0,040684476
270570;0,031078294
420810;0,035452322
311550;0,044477276
230660;0,032846632
160040;0,021520772
210317;0,021371015
431306;0,032048413
292360;0,040244949
130370;0,01918115
230130;0,032056281
510270;0,030554798
280020;0,035378243
221120;0,031493528
431900;0,042117561
351360;0,04080886
314320;0,044567064
314720;0,042529646
320220;0,038808364
290410;0,038401003
353300;0,041452769
354090;0,034704735
210870;0,029879642
240890;0,038756725
351750;0,040916656
150658;0,030429942
260915;0,027157929
260850;0,03208894
110040;0,029632038
230950;0,042167679
320503;0,035758915
210632;0,026349149
314990;0,041964954
421350;0,036838116
210770;0,032870645
510625;0,035450422
150495;0,020618792
421740;0,032648805
261330;0,036666507
431320;0,046513118
431600;0,041403994
250150;0,037323513
261340;0,029856181
210190;0,034973016
421900;0,04321831
270130;0,027645868
311440;0,041085802
351770;0,036018014
220230;0,036196452
411210;0,044221771
290475;0,028312413
130300;0,025607854
500460;0,032708531
314280;0,043273313
290960;0,035353707
293350;0,028841052
291992;0,031481196
231126;0,037516706
314730;0,041320436
150635;0,027933493
292910;0,037914399
293120;0,0295879
313330;0,038592433
311100;0,041917178
210810;0,028539504
412660;0,040519434
210670;0,028827197
412800;0,042815654
130010;0,022356929
351100;0,040227017
316710;0,034599047
350580;0,040277624
430270;0,040746457
410660;0,043187188
210735;0,028502902
221130;0,041067797
354770;0,045325758
314290;0,041912431
250040;0,036565484
291180;0,036700789
292050;0,037409156
500325;0,034042287
314140;0,039305187
313780;0,042932838
310590;0,038744924
430100;0,044614166
292750;0,03612899
351515;0,029592362
510330;0,028791249
410650;0,041110611
261620;0,037160623
260160;0,031069048
291160;0,034180024
351030;0,034935955
230360;0,035473575
352350;0,033159361
522060;0,037419508
352600;0,045768048
211100;0,032122595
510730;0,029528877
431460;0,049373502
522040;0,037662988
221000;0,032781181
290280;0,031231411
317100;0,036518472
420845;0,042707194
292070;0,02902414
314410;0,043545214
231085;0,03639396
261170;0,038195821
260105;0,029274077
220780;0,033065697
412750;0,033712651
293270;0,034594271
240230;0,039471216
291550;0,037565112
110014;0,031410716
290260;0,036554443
293100;0,038732966
230650;0,034227816
291710;0,038751684
260310;0,038240352
431000;0,04584123
250510;0,041075849
421290;0,035618284
250100;0,034838418
150304;0,026987113
510623;0,026374336
110149;0,0271929
230395;0,032425226
354240;0,042208631
251450;0,037673299
520551;0,031951541
353580;0,035049528
270010;0,031637755
210950;0,032037544
210260;0,027013874
330110;0,042323372
412440;0,038005806
314630;0,036578374
292460;0,034099573
313460;0,041901781
520170;0,035452772
290020;0,030417937
270750;0,031803572
260380;0,034558264
520010;0,035317505
130150;0,019691164
410110;0,042941243
420880;0,042304029
280620;0,031996179
351140;0,039944844
270910;0,033817233
230520;0,040077613
316970;0,033001428
230535;0,033861334
312200;0,037677221
313770;0,037196873
130020;0,018845402
293210;0,037501354
520490;0,030923092
521890;0,039338132
350800;0,034035668
313120;0,043332822
310190;0,038968109
150655;0,026819529
210630;0,029691061
231375;0,031651109
230725;0,028594588
280580;0,032529668
270440;0,032863108
220200;0,032809097
352990;0,03585036
420245;0,034804329
120038;0,027870231
510300;0,035697151
510337;0,026035113
291680;0,037005031
500740;0,037512378
311110;0,045424443
315980;0,042199121
210760;0,030292482
220260;0,037232522
510190;0,027647567
230763;0,034005509
330411;0,033739219
130063;0,020895218
353620;0,0381138
260020;0,033083259
316760;0,034845885
251270;0,039130223
250060;0,02925692
315340;0,040253375
291220;0,024979081
260390;0,036329981
210740;0,03219434
210800;0,031445511
130320;0,024621389
230430;0,038023888
210710;0,025407316
130350;0,019381875
412850;0,040474475
310830;0,045119889
291600;0,041434365
210250;0,026772692
311450;0,039298956
430960;0,044309534
412630;0,032124171
120070;0,028047475
317090;0,032621515
421220;0,035144044
431120;0,042300816
290160;0,040007007
421830;0,032211198
500793;0,02591143
410540;0,038558147
293245;0,029626477
130068;0,021572109
310090;0,03774302
260650;0,032364456
500380;0,04360539
231335;0,031987782
293280;0,031399498
261400;0,033071302
250130;0,038473378
410100;0,036836374
310490;0,042972298
320435;0,036687313
410450;0,042742182
220520;0,034979129
210409;0,025164681
251190;0,028320644
293220;0,034666766
412120;0,037765231
510030;0,035348043
312830;0,040411014
210790;0,031671598
353150;0,042285231
293250;0,032430122
150805;0,02387713
110025;0,035538769
350870;0,041790029
250440;0,036590304
410120;0,040448914
120033;0,022650856
291720;0,03699183
420690;0,038627744
120042;0,019699466
210927;0,027536934
520440;0,040672124
260515;0,032773299
314090;0,03373571
510710;0,037661207
355680;0,039609484
312400;0,038767473
330120;0,042335806
353910;0,02966067
211160;0,031004408
120035;0,015665872
211140;0,030625167
330410;0,040862865
311370;0,041886679
320350;0,039868289
210150;0,032909918
352610;0,03878491
290485;0,030304289
292925;0,032580446
291780;0,031138067
290810;0,035897261
150797;0,027082278
260350;0,037129963
130423;0,019235687
291970;0,035306567
421175;0,034748957
280330;0,031962786
280440;0,032663929
410680;0,03506611
350050;0,04436375
251140;0,038453481
230330;0,041108637
292010;0,039290806
250710;0,036317206
211040;0,026879242
280600;0,036985347
313920;0,03784258
350115;0,033218444
210880;0,027918021
330280;0,04525946
313115;0,032706732
410620;0,035685678
210130;0,03035814
290380;0,033993454
251200;0,036794007
211107;0,030779604
280050;0,02988327
330440;0,03975887
315990;0,037712264
353240;0,041191956
351850;0,035352858
120080;0,027984162
231170;0,039326567
261600;0,033961019
521220;0,039359803
351200;0,040722278
230310;0,038934179
170820;0,032344015
290530;0,031723249
220820;0,033418188
231395;0,037359355
170255;0,029235599
120025;0,027579976
313930;0,0331847
421780;0,03947134
270330;0,029449905
500568;0,038691794
290470;0,038822002
292140;0,033975801
140017;0,027029737
431810;0,048609608
110008;0,025628587
231300;0,041412796
210455;0,028515147
240610;0,040048191
430130;0,044353303
353020;0,042988178
171320;0,031035098
270070;0,030196765
330540;0,041131965
130280;0,017532121
353560;0,039410282
313880;0,041673723
291240;0,036201212
260470;0,035015305
270255;0,036909692
230185;0,033097131
150616;0,030470239
290540;0,026782238
250770;0,032520624
230670;0,038630435
352360;0,03536813
313210;0,030912958
351160;0,037635441
420580;0,032247459
410345;0,03291708
313700;0,032313083
280100;0,035494329
250680;0,038474361
312700;0,034574938
211180;0,028940641
260845;0,033416612
230423;0,036329887
313750;0,043149746
150710;0,03019113
250070;0,042422938
261380;0,033372443
220880;0,035926816
280280;0,027049345
411560;0,037092983
210440;0,032967414
150277;0,030770769
315580;0,044272019
420010;0,033132199
351230;0,042786574
291075;0,036385513
310450;0,035094178
280170;0,02692999
210890;0,033182433
352460;0,036934174
290120;0,04128594
270520;0,026920837
140030;0,02707819
270410;0,03184897
150540;0,02864405
311750;0,038358275
270680;0,030757267
521770;0,043526615
250250;0,036244854
421120;0,033292321
410520;0,034390702
351490;0,035442249
350880;0,043662325
311510;0,042888005
230290;0,034697273
150145;0,029743201
290190;0,036189902
270160;0,029448638
231210;0,033473498
250190;0,041471143
221040;0,035695183
315080;0,038677138
510637;0,035253083
431265;0,04332294
130160;0,02123891
230340;0,034695034
310800;0,043871223
220050;0,038340007
241260;0,037180352
314470;0,039129081
352170;0,038580494
270020;0,032393899
314860;0,036608929
421750;0,039403856
350460;0,040046508
432040;0,04078223
355190;0,034782205
412740;0,042320845
510706;0,026112385
421400;0,039488779
320370;0,037298319
421370;0,03679032
292335;0,030436303
352330;0,034800598
220020;0,036617835
140045;0,021021109
230040;0,035126307
292960;0,036078685
315430;0,044012209
293030;0,036673879
293105;0,036202378
354080;0,044991569
316100;0,045532716
250490;0,03115737
160070;0,022104084
290790;0,033292368
432110;0,044012247
292970;0,0344822
290760;0,036021261
410760;0,039887851
290830;0,039319846
290870;0,041255698
210400;0,031475199
210083;0,026234498
230860;0,037708405
280400;0,02867936
290350;0,03828643
351170;0,037179072
250350;0,038957856
352800;0,037798718
351760;0,037867692
130410;0,020315601
510770;0,038123351
260800;0,035017827
230070;0,036049663
350810;0,04320793
354500;0,038472724
500690;0,029009404
292430;0,0401286
291310;0,036749826
412720;0,041202987
410630;0,039123257
210125;0,026639364
270170;0,029785664
353810;0,0450373
290035;0,034143343
293130;0,0278698
291040;0,032762495
290800;0,041327562
250080;0,039609668
150157;0,028873655
293080;0,031825718
290040;0,036851288
251630;0,042234849
231090;0,041543259
260780;0,03142019
520640;0,036086429
412140;0,040654479
421060;0,040703468
420840;0,037491167
412760;0,036425125
317052;0,029377786
292020;0,028862522
421550;0,030955425
210640;0,027287693
210460;0,031373554
510125;0,032323395
315170;0,043927937
412730;0,040634976
290405;0,025865525
210663;0,026549082
353700;0,037786703
314510;0,037431466
411440;0,033063663
313860;0,044080218
320334;0,037664377
420425;0,03657685
172090;0,033713244
130165;0,019353584
150497;0,027258611
290682;0,033778792
320313;0,041755269
292420;0,027705806
311090;0,040303021
316900;0,042267318
293260;0,036927367
354425;0,036841494
280150;0,025851379
510780;0,03766061
510560;0,030230999
410570;0,038155041
520790;0,030904351
315240;0,039773703
231195;0,030435131
310855;0,02954872
210547;0,025001342
160015;0,022495533
355270;0,038307488
230445;0,03462026
292270;0,04044728
430010;0,045640301
354300;0,031605245
352130;0,034649173
432380;0,035690097
411620;0,039162407
293180;0,043880083
410290;0,032344378
150100;0,025189076
291085;0,035502892
412650;0,0421963
315390;0,036107146
314760;0,040684757
291300;0,040573672
110005;0,033866342
231080;0,037824405
330093;0,037630129
210207;0,028178069
260870;0,03594205
150160;0,025663395
231355;0,033851544
431660;0,047869993
210637;0,026771432
292450;0,038009598
210590;0,02764705
130430;0,02448989
430545;0,048303328
210355;0,024295905
510700;0,040121693
430890;0,046832328
315790;0,034694428
412680;0,036903371
291230;0,038517271
431940;0,050417461
350100;0,042768319
231135;0,041074236
311260;0,04063254
421210;0,04464989
210560;0,030763111
314980;0,03342963
510550;0,027755199
313375;0,0413347
290115;0,031888686
260910;0,032529768
500430;0,032982117
251130;0,0391965
210535;0,024204321
291500;0,033680124
350740;0,043559726
130002;0,01902936
351540;0,042683046
210805;0,024864003
260820;0,029151874
520430;0,040464922
430900;0,046858939
510260;0,025233284
290360;0,035480375
410442;0,032116001
290327;0,031056701
270050;0,026467201
160080;0,020853654
420450;0,038657295
261290;0,032624117
290920;0,032381686
110006;0,035985882
150740;0,031549116
510517;0,026337833
110140;0,03007878
211027;0,023789122
261230;0,038270837
312780;0,031811653
354995;0,035532395
231190;0,037662312
211102;0,023613783
431550;0,047679916
410460;0,038761898
353540;0,037365327
316280;0,039636495
210080;0,026937252
241400;0,033456767
314690;0,03203743
292730;0,032715755
291875;0,034691833
240450;0,028536217
521400;0,032725695
291340;0,037723997
130090;0,025934381
330570;0,037272372
270300;0,03010696
521530;0,042283163
240650;0,033432146
520995;0,0336695
430750;0,044946212
313300;0,039536924
290515;0,036464572
230920;0,03377383
210420;0,032115663
314500;0,032377286
500020;0,027159359
140005;0,022803139
330090;0,047412772
420500;0,03873656
355510;0,050915282
351480;0,035778833
240470;0,031589031
354560;0,041911577
315680;0,039734912
311150;0,035444595
260580;0,044537553
320380;0,041640536
250480;0,037760671
292305;0,032924292
313600;0,037442677
210235;0,029948624
210087;0,026289302
280230;0,033090479
312080;0,041830427
314015;0,031916982
430650;0,03983182
241010;0,031583239
261245;0,033507852
410280;0,044733989
292905;0,031520436
260930;0,032644852
250160;0,03868307
251340;0,040761566
260840;0,037344306
251650;0,038844454
292680;0,038011926
150500;0,03347287
311610;0,029338552
320330;0,039116628
312570;0,039610955
510590;0,034251172
313310;0,040404576
355090;0,042292598
330310;0,04492985
210940;0,025613235
291290;0,037738282
220470;0,037598941
312390;0,042029446
510615;0,030662343
291850;0,034193433
352190;0,047881627
120001;0,026441549
261570;0,040897541
500315;0,028796156
270650;0,026965702
420960;0,038033376
313340;0,041467557
251690;0,042382671
412200;0,036101424
311270;0,03041313
291140;0,034787964
330205;0,047678618
353820;0,044623966
310230;0,043668276
350420;0,044733526
411050;0,033011858
421160;0,037661519
251670;0,033410624
290030;0,035258651
352280;0,0416434
292560;0,036214701
510420;0,042089297
150835;0,025970453
240990;0,035706534
412510;0,033186924
410190;0,042901593
410700;0,037338407
150172;0,0294011
310430;0,042392808
230820;0,035414294
320100;0,036357284
280420;0,027984152
410440;0,037437885
230205;0,03310277
314220;0,041933405
355395;0,034470147
231110;0,036209849
260980;0,027665399
313400;0,03750206
251610;0,037169778
310840;0,043773311
352090;0,039141689
432070;0,042253155
261140;0,030165599
210680;0,030934959
352760;0,030736747
293160;0,028609279
310780;0,043308663
290323;0,03568482
351905;0,035529207
230015;0,032555494
350670;0,035661779
292525;0,033519866
291250;0,038288119
412150;0,037262753
311200;0,046279478
293040;0,040546918
314270;0,037873337
311410;0,035925561
291740;0,043289146
240560;0,036281017
260830;0,034976506
240980;0,034777144
412667;0,034827218
260805;0,033771842
354600;0,040568299
412300;0,037805388
410060;0,039901626
292900;0,034194691
251660;0,034726587
261650;0,029550632
130220;0,019181796
210745;0,027972877
210325;0,02943208
353630;0,038140382
355140;0,034487066
241460;0,034419601
412380;0,039591147
351600;0,041221509
260060;0,038346806
221070;0,031594069
315820;0,037428969
220350;0,041779188
320030;0,042990331
230090;0,036701035
290135;0,036141759
292650;0,034212519
291520;0,037120904
421150;0,040288111
220750;0,034878293
230900;0,039811072
291820;0,03444836
240070;0,032541806
211030;0,032256097
310690;0,046687048
250050;0,035107833
291380;0,037045552
291685;0,032073556
311030;0,047142806
261255;0,034062353
420600;0,039238735
314080;0,042333898
310200;0,043179912
310890;0,044880038
210720;0,023521456
250730;0,038423453
291535;0,030946737
280490;0,029612934
110034;0,032632267
230465;0,036649362
292610;0,0366848
150285;0,023304112
270720;0,027287843
260130;0,031463444
210255;0,027042856
290400;0,038166041
411540;0,039412496
220540;0,03090143
260415;0,035557455
315570;0,041727444
316840;0,044115786
410470;0,041052433
290660;0,040142825
210840;0,032907955
130230;0,018854406
240120;0,032066157
220030;0,039337206
330412;0,038165641
230600;0,039978885
290430;0,035590749
211176;0,031015306
221050;0,034884821
431790;0,047941837
312810;0,040231456
500635;0,025046069
292760;0,033197851
520920;0,036980202
410390;0,041359177
353490;0,04505291
290910;0,038165776
510370;0,02371682
420710;0,034827036
241420;0,030197739
310460;0,042612906
210515;0,026702564
430110;0,043046761
110070;0,027244552
261270;0,03675192
430520;0,046294774
250640;0,036693688
250280;0,035987284
354170;0,038452334
293305;0,038008402
313990;0,038342389
320517;0,035151186
521300;0,030047768
310950;0,039157928
230450;0,033299713
430163;0,047488489
320270;0,045560336
430235;0,039009834
280630;0,026578258
130395;0,021343329
421760;0,039484893
315770;0,034379476
330180;0,04332355
352880;0,040003998
410750;0,040880927
292260;0,030964176
150750;0,027189089
411880;0,040039414
352290;0,03893533
290140;0,035880973
410170;0,040294085
520990;0,029945381
500580;0,033505511
411060;0,0453944
250920;0,038171583
211172;0,024278866
290970;0,035113528
293240;0,038971871
431780;0,044062323
411140;0,034796079
290250;0,034597353
270895;0,027350763
290300;0,040174936
522200;0,035941011
320260;0,041004322
355300;0,034955143
522170;0,040973592
231390;0,032866247
411800;0,038597879
421670;0,041468425
270890;0,029719646
312970;0,035995264
292090;0,035070527
230837;0,03189009
220330;0,036367233
355600;0,047867295
290940;0,033399439
261550;0,032340828
240460;0,032312877
317160;0,038902696
522000;0,029957664
310060;0,033561896
500260;0,038654998
410850;0,031232466
510800;0,024807803
251550;0,045229675
251240;0,036160683
311615;0,027683762
353850;0,043468455
350440;0,034143815
292045;0,031252146
311770;0,039643444
353940;0,044000311
411390;0,039695232
353200;0,03778585
411190;0,040353397
260770;0,042348379
130008;0,022310911
150611;0,028959096
314200;0,036856288
171650;0,030315156
292405;0,037838411
240050;0,04192486
315490;0,041472513
430810;0,043629727
130426;0,01923531
310100;0,03472695
280750;0,030095619
230393;0,033675665
260440;0,032325629
411450;0,036873945
430190;0,043856467
432140;0,042813201
312320;0,048840838
411980;0,044270577
150276;0,02567755
250090;0,044444085
210315;0,022850094
310030;0,041138432
430600;0,050057753
171330;0,035408201
280340;0,030445091
354190;0,03613335
421700;0,031991497
293060;0,038931203
521375;0,03078529
211285;0,02621451
314050;0,040954675
211023;0,027976941
320265;0,034514762
430120;0,040875085
313220;0,042405481
171190;0,026714045
230526;0,034930371
510460;0,030002658
290550;0,034637625
355610;0,040107198
231010;0,035635371
410445;0,034055398
520780;0,045329339
250940;0,035575119
240910;0,03642963
353510;0,029903592
412215;0,032479067
270480;0,034758662
110037;0,028957268
292040;0,036777091
290265;0,034717773
291345;0,027125957
352550;0,04301998
354290;0,038113567
510610;0,04075068
412796;0,033894579
411710;0,038966562
270644;0,028210181
411780;0,035403361
314300;0,042551489
230835;0,042292485
260270;0,034351217
260860;0,034784854
290130;0,031263942
290200;0,040243861
411400;0,039730969
292265;0,035231751
411007;0,034225394
354120;0,048112743
130083;0,022278588
250860;0,030556275
420195;0,044276687
230390;0,033209662
430080;0,04725195
240430;0,036277234
293170;0,035159629
291185;0,035975705
412190;0,04231403
170900;0,029985156
316245;0,024952115
293075;0,028703776
313740;0,036831522
231260;0,036217922
292670;0,044697557
150563;0,026435864
355360;0,041364996
353500;0,045864419
521980;0,033600381
410310;0,034341525
410230;0,035327367
260392;0,027920268
500345;0,038535776
412000;0,042595593
292980;0,037727088
210375;0,029798964
352980;0,039826234
421880;0,038730574
261470;0,036404385
521483;0,033851923
310470;0,04132435
421000;0,034179075
241230;0,036232883
315600;0,037040191
320335;0,04190313
355180;0,037756227
330115;0,045060327
311070;0,044143252
313980;0,043328117
431250;0,043929299
312020;0,041054281
140002;0,022692094
420455;0,035915928
241140;0,04090486
270280;0,028792676
510621;0,035040863
313230;0,030183162
240930;0,038467828
411910;0,032973367
210920;0,024212373
320170;0,038757938
260180;0,035384066
221080;0,036213651
320225;0,038426162
240180;0,034663932
293315;0,035737545
211153;0,028312795
270560;0,027787538
421545;0,029602502
410560;0,036863202
290370;0,038739551
210410;0,027885916
520470;0,035072959
280390;0,032618963
292805;0,034355125
261247;0,036304575
411270;0,037113042
260480;0,028929075
291690;0,038508597
330022;0,039386452
210015;0,030408847
220850;0,027937426
430290;0,044086595
350990;0,038353924
317000;0,032147276
230533;0,035468213
293090;0,036019147
354420;0,035999034
510677;0,030774035
520410;0,037774335
241480;0,033549702
320250;0,037720176
410930;0,040382504
317005;0,038531788
230570;0,039654885
314100;0,039188439
431645;0,037967758
351450;0,046682904
355720;0,040300065
320495;0,041508472
316180;0,040513229
140015;0,023102511
355260;0,044957733
320115;0,029638145
240570;0,046496734
351940;0,044913549
291940;0,040627806
313550;0,043288954
292303;0,038595903
313050;0,038461532
520740;0,037381461
240750;0,029824597
412700;0,034274811
316150;0,042507834
500375;0,034280998
291510;0,038151719
430620;0,046037575
251090;0,038632607
292570;0,040724871
316420;0,029776257
231100;0,036396643
350680;0,039794332
430240;0,042246364
313470;0,041743314
351070;0,046611332
315550;0,037611002
241390;0,032328344
431450;0,047753256
230980;0,034558423
316555;0,028384409
420370;0,034659803
430517;0,03620665
293345;0,033164686
260690;0,039647251
313320;0,041900012
231040;0,034672479
310280;0,045219835
320450;0,040264107
211090;0,034378518
412100;0,037041993
292105;0,033085796
291010;0,037909109
320310;0,042694129
355080;0,041081124
290205;0,02840045
311390;0,036352978
351720;0,037709425
210610;0,02963515
311180;0,038022521
500124;0,027759614
510305;0,029783279
251310;0,042921393
172020;0,028904374
315160;0,03427919
210110;0,030118249
420990;0,037693099
220810;0,035640794
260550;0,036804071
315217;0,036188578
411610;0,044573209
314915;0,032711829
420970;0,032919037
280660;0,031772471
150260;0,030712803
260150;0,033301329
292975;0,038428296
292180;0,04304373
412785;0,037207947
412340;0,042192999
210490;0,035666694
510040;0,035861532
510682;0,031045178
313005;0,030011784
120039;0,016363534
510624;0,026670229
352650;0,036675241
420330;0,038706595
411120;0,041506105
140028;0,025356737
311790;0,042801875
430468;0,037368546
241335;0,031253074
320070;0,037965326
310650;0,033359795
250240;0,033409563
251150;0,035346205
411280;0,041385191
210600;0,035624366
412853;0,032703284
354490;0,041831009
500230;0,032669145
110150;0,028619903
230140;0,033064111
312760;0,038713248
171488;0,031904333
210430;0,026102083
250670;0,030508233
261280;0,034695398
260430;0,031594692
211085;0,028845974
290180;0,035665786
432253;0,044015098
410530;0,040719883
330015;0,043176705
171660;0,034983679
421100;0,039457234
230010;0,03550053
120017;0,026395079
350690;0,041601313
412390;0,046664774
150796;0,029456154
230050;0,035383943
240080;0,038621993
150340;0,028403505
351910;0,041389609
510785;0,032730328
431270;0,041593821
172208;0,032924804
290170;0,035176165
421470;0,044499019
292940;0,036831549
251510;0,038291547
316850;0,044574181
150780;0,023053666
260795;0,028719866
292690;0,041354168
311130;0,041337367
420220;0,040343717
316030;0,040078675
311780;0,037557223
290685;0,042793248
220430;0,035966536
270600;0,031946385
310990;0,040486058
320440;0,040995149
280240;0,032093925
230565;0,041450392
421340;0,034879505
220115;0,024586457
316680;0,033219807
270375;0,027057857
320430;0,037132878
410250;0,044826617
316255;0,032682291
411705;0,034345971
500795;0,027708202
421510;0,044960628
431540;0,033020042
310970;0,043184787
172210;0,031900782
130006;0,020890529
290240;0,032773376
220500;0,04170836
261030;0,036226924
313180;0,039678141
314970;0,03483424
420620;0,041280781
315420;0,043272722
270610;0,031056097
330160;0,038639143
353260;0,050413449
311400;0,043049791
411810;0,036283479
110170;0,032642437
310290;0,040359699
293000;0,033867271
260825;0,033746103
220240;0,035241622
353900;0,045571155
291930;0,029203044
351700;0,040962181
410080;0,04187544
230680;0,037093918
290220;0,034139183
210596;0,024198161
431580;0,049566888
220320;0,032438799
500348;0,033337516
510050;0,036785328
312450;0,042235714
210390;0,026981433
430230;0,042354635
170380;0,028410482
291960;0,036618985
292225;0,027411083
260920;0,028018812
280410;0,038626632
353720;0,039398936
500200;0,035690285
411250;0,043965976
210520;0,033688589
431365;0,047304303
412840;0,046340751
510850;0,028712723
355730;0,036481803
261120;0,036044654
270760;0,032789153
140040;0,018908115
220110;0,034922275
421600;0,042132745
315230;0,042430002
240670;0,038940346
312490;0,044524085
261430;0,034592494
250610;0,038381688
240770;0,035268414
210592;0,029916426
421890;0,038107567
411890;0,046031278
230790;0,031718737
291130;0,038862214
520840;0,034220215
310825;0,031703592
510629;0,034464985
420790;0,035226333
290150;0,039556107
510520;0,037969016
240210;0,039286786
210177;0,028836531
110175;0,030717083
432143;0,042104787
430200;0,039573126
314910;0,040702453
210930;0,025952316
210050;0,029833228
351790;0,038870859
353290;0,036370849
110092;0,026205062
240270;0,037382167
210240;0,029183954
211105;0,031054265
290770;0,034516825
411095;0,036348013
412470;0,038722688
520320;0,033268334
291830;0,037716365
352042;0,045815189
314085;0,028507579
260100;0,037631975
350630;0,046494718
313370;0,036738207
351390;0,045535373
211174;0,030002363
280680;0,034012826
240010;0,041762855
312370;0,037609344
350360;0,032098935
411020;0,031367284
412050;0,045397241
160020;0,023740023
520580;0,038434358
420470;0,044287262
270250;0,03139522
230490;0,039143465
241290;0,041506572
260330;0,034835464
432166;0,042531875
231120;0,035566703
240030;0,035748586
220510;0,037666085
290225;0,031740804
312245;0,035438214
320016;0,039309802
312595;0,034434823
312930;0,040398763
310910;0,044907661
310210;0,044335482
330615;0,035104154
170740;0,026482593
291733;0,030063251
521640;0,038115432
412580;0,038924746
420207;0,044385966
353600;0,047391516
250720;0,035942261
250900;0,033433388
231095;0,038679195
292130;0,036781078
110130;0,032349419
320316;0,045036791
350490;0,041761573
316500;0,04233857
220610;0,031045422
230125;0,040180262
210275;0,033714697
316190;0,036477967
261210;0,03634295
521860;0,038897743
220250;0,030259242
251640;0,038147387
260490;0,039398769
292205;0,029813932
354860;0,043870428
351690;0,045266774
420020;0,037624736
420400;0,035083389
313020;0,034542236
270120;0,033841619
280610;0,027767952
240895;0,029185091
431110;0,052827518
315800;0,038275679
510060;0,026017333
355660;0,045220705
210450;0,032354425
210580;0,028764088
410510;0,042209748
150610;0,031884563
230910;0,034454065
313650;0,039048289
354370;0,03788872
420205;0,0496418
220760;0,028730128
500770;0,036962268
315130;0,044527079
241410;0,037642416
500085;0,036260209
251540;0,031536821
310410;0,040811608
240250;0,034345019
250790;0,036337836
314535;0,038653518
314210;0,040342369
315110;0,040771022
432020;0,04556677
420125;0,036017985
270810;0,029751337
314160;0,04458211
315360;0,034524066
354430;0,03580785
291000;0,034081611
291790;0,029698448
292470;0,040819531
411605;0,043959989
270200;0,032803287
220440;0,03022149
355000;0,04383255
210310;0,032619123
412180;0,043622139
420530;0,035224265
170300;0,035370187
251010;0,039213584
211190;0,032395963
292790;0,039846527
291100;0,039907607
330590;0,042848001
220660;0,029794585
290050;0,0396641
411575;0,03079157
431610;0,044120085
220205;0,036276649
432100;0,044063724
251180;0,037645226
170240;0,034449833
220640;0,038049077
313690;0,036777924
140070;0,015974506
290440;0,038203555
320480;0,045543674
241450;0,039510539
320290;0,043608693
410800;0,037947071
411725;0,03931724
310790;0,037383198
350930;0,042021331
355635;0,042342851
270642;0,032865945
312125;0,027807176
315410;0,049343012
317180;0,040043126
240350;0,035058741
220450;0,034469207
510558;0,029565219
270110;0,026816488
411670;0,042936269
220160;0,038200984
292937;0,036918693
316620;0,041544583
110110;0,029064081
250990;0,035591088
250570;0,037432643
171620;0,032306914
110160;0,031606423
292465;0,037896624
430140;0,04395247
220310;0,032080593
420780;0,036060784
420870;0,041118036
292080;0,033784086
292850;0,040878841
330460;0,043908284
241030;0,031957007
521720;0,043653861
240440;0,035714521
310920;0,039462259
353475;0,04098829
210408;0,023972459
317050;0,036561906
311580;0,042547327
411510;0,038639853
230365;0,037989416
312650;0,039389361
312820;0,045360867
291660;0,03486439
315480;0,035694947
520180;0,037657066
510279;0,037665636
430830;0,04015658
314465;0,036208504
311710;0,041022541
355110;0,038149371
241255;0,030089323
521680;0,041047878
410260;0,037525177
120013;0,027255546
291630;0,032619194
310600;0,038408939
211178;0,028218389
431510;0,044440982
250330;0,03827334
312050;0,041785485
315660;0,04304843
412480;0,043685919
250010;0,033998919
290450;0,043465057
412500;0,045569857
280590;0,027531572
290420;0,037502179
240170;0,036031348
510718;0,03212601
313290;0,042727551
410500;0,035621284
240530;0,035013591
210465;0,025951891
431770;0,047342187
432067;0,047286513
140023;0,025590789
411080;0,041061094
520547;0,023910905
210545;0,027853662
312300;0,040686437
412402;0,033633487
420720;0,048508902
510080;0,029834488
150640;0,027093135
170384;0,023102966
240700;0,03662243
292000;0,03571687
355560;0,046616961
261520;0,033274879
420640;0,044651667
431470;0,044810711
520500;0,039389196
